주차장코드	주차장명	주소	주차장 종류	주차장 종류명	운영구분	운영구분명	전화번호	주차현황 정보 제공여부	주차현황 정보 제공여부명	주차 면(주차 가능 차량 수)	현재 주차중인 대수	현재 주차 차량 업데이트 시간	유무료구분	유무료구분명	야간무료개방여부	야간무료개방여부명	평일 운영 시작시각(HHMM)	평일 운영 종료시각(HHMM)	주말 운영 시작시각(HHMM)	주말 운영 종료시각(HHMM)	공휴일 운영 시작시각(HHMM)	공휴일 운영 종료시각(HHMM)	최종데이터 동기화 시간	"토요일 유,무료 구분"	"토요일 유,무료 구분명"	"공휴일 유,무료 구분"	"공휴일 유,무료 구분명"	월 정기권 금액	노상 주차장 관리그룹번호	기본 주차 요금	기본 주차 시간(분 단위)	추가 단위 요금	추가 단위 시간(분 단위)	버스 기본 주차 요금	버스 기본 주차 시간(분 단위)	버스 추가 단위 시간(분 단위)	버스 추가 단위 요금	일 최대 요금
1566303	삼청공원앞(구)	종로구 삼청동 25-11 	NS	노상 주차장	1	시간제 주차장		0	미연계중	18	0		Y	유료	N	야간 미개방	900	2100	900	1700	0	0	2016-12-21 14:59	N	무료	Y	유료	180000	1.11101E+12	500	10	500	10	0	0	0	0	0
1386536	서린노외(글로벌센터)주차장(시)	종로구 서린동 63-0	NW	노외 주차장	1	시간제 주차장	02-720-9862	0	미연계중	45	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2016-12-21 15:16	Y	유료	Y	유료	200000		400	5	400	5	0	0	0	0	0
1451515	열린마당(구)	종로구 세종로 111-0 옆	NS	노상 주차장	1	시간제 주차장		0	미연계중	13	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 13:03	N	무료	Y	유료	250000	1.11101E+12	1000	10	1000	10	0	0	0	0	0
171721	세종로주차장(시)	종로구 세종로 80-1	NW	노외 주차장	1	시간제 주차장	02-2290-6566	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	1270	371	2018-01-15 9:14	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-12-06 10:48	N	무료	N	무료	180000		300	5	300	5	0	0	0	0	0
1451640	보문로7길 이륜전용주차장(구)	종로구 숭인동 1495-0	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	6	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-09-01 16:42	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1451385	숭인상가아파트 이륜전용주차장(구)	종로구 숭인동 204-14	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	6	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-09-01 16:44	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
171810	숭인제3공영주차장(구)	종로구 숭인동 227-8	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2236-0052	0	미연계중	27	0		Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-05-23 11:20	N	무료	N	무료			400	5	400	5	0	0	0	0	0
1452343	동일상가아파트 이륜전용주차장(구)	종로구 숭인동 234-81	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	8	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-09-01 16:44	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1452762	종로63가길 이륜자동차주차장(구)	종로구 숭인동 58-2 	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	5	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 13:06	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1451769	창대교회 옆 이륜전용주차장(구)	종로구 숭인동 62-9	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	2	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-09-01 16:16	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1451636	롯데캐슬 뒤 이륜전용주차장(구)	종로구 숭인동 76-1	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	8	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-09-01 16:15	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1451954	힐스테이트옆 이륜차 주차장(구)(구)	종로구 숭인동 766-2 	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	5	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 13:04	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1398740	신교공영(구)	종로구 신교동 66-0	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2236-0052	0	미연계중	158	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-23 11:16	N	무료	N	무료			150	5	150	5	0	0	0	0	0
1385457	신문로 노외주차장(시)	종로구 신문로1가 58-36	NW	노외 주차장	1	시간제 주차장	02-720-0964	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	19	0	2018-01-15 9:14	Y	유료	N	야간 미개방	900	1900	900	1900	900	1900	2017-02-06 9:22	N	무료	N	무료			500	5	500	5	0	0	0	0	0
1452294	새문안로2길(노상주차장)(시)	종로구 신문로2가 106-9 (새문안로 2길(씨티은행 옆 ~ 씨네큐브 맞은편	NS	노상 주차장	4	버스전용 주차장	02)2133-2357	0	미연계중	8	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-02-21 16:50	Y	유료	Y	유료	0	1.11101E+12	0	0	0	0	0	0	0	0	0
1452487	청계3(창경궁로_북1)(시)	종로구 예지동 140-1	NS	노상 주차장	1	시간제 주차장	02-864-8400	3	120~2일이내 연계데이터 존재(통신점검중)	14	0	2018-01-13 15:19	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-07-14 15:37	Y	유료	Y	유료	0	1.11102E+12	500	5	650	5	0	0	0	0	0
1452286	청계3(북1)(시)	종로구 예지동 140-1	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	19	6	2018-01-15 9:15	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-04-14 10:25	N	무료	Y	유료	0	1.11102E+12	500	5	650	5	0	0	0	0	0
1452701	창경궁로1(시)	종로구 와룡동 2-86 (종로구 창경궁로(창경궁 주차장 ~ 창경궁 홍	NS	노상 주차장	4	버스전용 주차장	02)2133-2357	0	미연계중	11	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-02-21 16:47	Y	유료	Y	유료	0	1.11101E+12	0	0	0	0	0	0	0	0	0
1451560	원서공원(구)	종로구 와룡동 206-0 	NS	노상 주차장	1	시간제 주차장		0	미연계중	15	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 13:03	N	무료	Y	유료	180000	1.11101E+12	500	10	500	10	0	0	0	0	0
1451908	원서공원(구)	종로구 원서동 206-0 	NS	노상 주차장	1	시간제 주차장		0	미연계중	2	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 13:04	N	무료	Y	유료	180000	1.11101E+12	500	10	500	10	0	0	0	0	0
1451801	태화관(구)	종로구 인사동 194-27 	NS	노상 주차장	1	시간제 주차장	02-2236-0052	0	미연계중	11	0		Y	유료	N	야간 미개방	1000	2000	900	1500	0	0	2016-12-21 13:04	N	무료	Y	유료	250000	1.11101E+12	1000	10	1000	10	0	0	0	0	0
1451980	한미빌딩옆(구)	종로구 인사동 283-0 	NS	노상 주차장	1	시간제 주차장		0	미연계중	7	0		Y	유료	N	야간 미개방	1000	2000	900	1500	0	0	2016-12-21 13:04	N	무료	Y	유료	250000	1.11101E+12	1000	10	1000	10	0	0	0	0	0
1377116	동순라길 버스전용주차장(시)	종로구 인의동 107-1	NS	노상 주차장	4	버스전용 주차장	02)2290-6449	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	7	2	2018-01-15 9:14	N	무료	N	야간 미개방	0	0	0	0	0	0	2017-09-04 11:09	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1451393	세운상가밑(구)	종로구 장사동 116-3 	NS	노상 주차장	1	시간제 주차장		0	미연계중	34	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2016-12-21 13:03	N	무료	Y	유료	250000	1.11102E+12	1000	10	1000	10	0	0	0	0	0
1367264	적선동 주차장(시)	종로구 적선동 140-0	NW	노외 주차장	5	시간제 + 버스전용 주차장	02-2264-4895	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	19	2	2018-01-15 9:14	Y	유료	N	야간 미개방	900	1900	900	1900	900	1900	2016-12-21 12:30	N	무료	N	무료			500	5	500	5	2000	60	5	350	
1451750	탑골공원  버스전용주차장(시)	종로구 종로2가 38-4	NS	노상 주차장	4	버스전용 주차장	02)2290-6449	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	4	1	2018-01-15 9:14	N	무료	N	야간 미개방	0	0	0	0	0	0	2017-09-04 13:17	Y	유료	Y	유료	0	1.11101E+12	0	0	0	0	0	0	0	0	0
1451971	탑골공원(구)	종로구 종로2가 38-5	NS	노상 주차장	1	시간제 주차장	02-2236-0052	0	미연계중	7	0		Y	유료	N	야간 미개방	1000	2200	1000	2200	1000	1800	2016-12-23 23:03	N	무료	N	무료	250000	1.11101E+12	1000	10	1000	10	0	0	0	0	0
1452024	청계5(동호로_북)(시)	종로구 종로5가 458-2	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	6	2	2018-01-15 9:04	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-07-14 15:51	Y	유료	Y	유료	0	1.11102E+12	500	5	650	5	0	0	0	0	0
1452454	청계5(북1)(시)	종로구 종로5가 458-2	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	25	15	2018-01-15 9:15	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-07-05 13:46	N	무료	Y	유료	0	1.11102E+12	500	5	650	5	0	0	0	0	0
1452705	청계 화물(시)	종로구 종로5가 490-0	NS	노상 주차장	1	시간제 주차장		0	미연계중	1	0		Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-03-20 14:18	N	무료	Y	유료	0	1.11102E+12	500	5	650	5	0	0	0	0	0
1452501	청계6(북)(시)	종로구 종로6가 289-49	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	27	13	2018-01-15 9:15	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-07-14 16:47	Y	유료	Y	유료	0	1.11102E+12	500	5	650	5	0	0	0	0	0
1451828	종로40길 이륜자동차주차장(구)	종로구 종로6가 318-3 	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	111	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 13:04	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1451754	창신쌍용2지구 북측 이륜차주차장(구)	종로구 창신동 37-16 	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	9	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 13:04	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1452496	청계7가(시)	종로구 창신동 436-87	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	38	7	2018-01-15 9:13	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-07-24 13:42	N	무료	Y	유료	0	1.11102E+12	500	5	650	5	0	0	0	0	0
1451409	낙산성곽 버스전용 주차장(구)	종로구 창신동 615-62 	NS	노상 주차장	4	버스전용 주차장		0	미연계중	9	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 13:03	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
1452552	낙산성곽길 이륜자동차주차장(구)	종로구 창신동 67-2 	NS	노상 주차장	6	이륜차 전용 주차장		0	미연계중	23	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 13:06	Y	유료	Y	유료	0	1.11102E+12	0	0	0	0	0	0	0	0	0
171802	창신1동공영주차장(창일공영)(구)	종로구 창신동 82-0	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2236-0052	0	미연계중	89	0		Y	유료	N	야간 미개방	900	1800	900	1800	900	1800	2017-09-07 15:03	N	무료	N	무료	0		2000	240			0	0	0	0	5000
1452271	창의문로(시)	종로구 청운동 15-57 (벽산빌리지 9동 앞 ~ 청운중학교 100m 앞)	NS	노상 주차장	4	버스전용 주차장	02-2133-2357	0	미연계중	40	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2017-02-21 16:44	Y	유료	Y	유료	0	1.11101E+12	0	0	0	0	0	0	0	0	0
1277152	평창동 주차장(시)	종로구 평창동 148-18	NW	노외 주차장	1	시간제 주차장	02)904-8461	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	31	7	2018-01-15 9:08	Y	유료	N	야간 미개방	900	1800	0	0	0	0	2017-03-09 17:09	Y	유료	Y	유료	50000		100	5	100	5	0	0	0	0	0
171730	종묘주차장(시)	종로구 훈정동 2-0	NW	노외 주차장	1	시간제 주차장	02-2290-6166	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	1323	451	2018-01-15 9:15	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-12-06 10:49	N	무료	N	무료	180000		400	5	400	5	0	0	0	0	0
1451518	종로3가역(구)	종로구 훈정동 38-2 	NS	노상 주차장	1	시간제 주차장	02-2236-0052	0	미연계중	5	0		Y	유료	N	야간 미개방	1000	2200	900	1700	0	0	2016-12-21 13:03	N	무료	Y	유료	250000	1.11102E+12	1000	10	1000	10	0	0	0	0	0
1511351	남대문시장자유상가앞 이륜차주차장(시)	중구 남대문로3가 13-3 0	NS	노상 주차장	6	이륜차 전용 주차장	02)3396-6262	0	미연계중	14	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-23 20:13	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1511157	남대문시장3번게이트 이륜자동차주차장(시)	중구 남대문로3가 13-3 0	NS	노상 주차장	6	이륜차 전용 주차장	02)3396-6262	0	미연계중	10	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-25 23:36	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1236612	남대문화물(시)	중구 남대문로4가 24-1 0	NS	노상 주차장	1	시간제 주차장	010-8005-0672	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	9	6	2018-01-15 9:16	Y	유료	N	야간 미개방	900	2000	900	1600	0	0	2017-11-03 13:34	N	무료	Y	유료	0	1.11401E+12	250	5	500	5	0	0	0	0	0
1511188	남대문시장알파문구앞 이륜자동차주차장(시)	중구 남대문로4가 3-6 0	NS	노상 주차장	6	이륜차 전용 주차장	02)3396-6262	0	미연계중	53	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-23 20:13	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1511395	남대문시장2번게이트앞 이륜자동차주차장(시)	중구 남대문로4가 3-6 0	NS	노상 주차장	6	이륜차 전용 주차장	02)3396-6262	0	미연계중	8	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-25 23:38	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1509736	국제화재빌딩옆 노상 공영주차장(구)	중구 남대문로5가 145-0 0	NS	노상 주차장	1	시간제 주차장	02)3789-7756	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	12	7	2018-01-15 9:15	Y	유료	N	야간 미개방	700	2100	800	2100	0	0	2017-09-20 10:59	N	무료	Y	유료	250000	1.11401E+12	500	5	500	5	0	0	0	0	0
1509172	그린빌딩옆 노상 공영주차장(구)	중구 남대문로5가 267-0 0	NS	노상 주차장	1	시간제 주차장	02)2280-8365	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	33	24	2018-01-15 9:16	Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2017-09-21 10:22	N	무료	Y	유료	180000	1.11401E+12	250	5	250	5	0	0	0	0	0
1509592	남산공원 소월로 버스전용주차장(시)	중구 남대문로5가 450-0 0	NS	노상 주차장	4	버스전용 주차장	02)2290-6449	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	12	5	2018-01-15 9:14	N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-23 20:18	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1509742	한진면세점앞 노상 공영주차장(구)	중구 남대문로5가 533-0 0	NS	노상 주차장	1	시간제 주차장	02)2280-8365	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	18	3	2018-01-15 9:16	Y	유료	N	야간 미개방	900	2000	900	2200	0	0	2016-12-25 23:39	N	무료	Y	유료	180000	1.11401E+12	250	5	250	5	0	0	0	0	0
1511360	서울스퀘어빌딩앞 이륜차 전용주차장(시)	중구 남대문로5가 541-0 0	NS	노상 주차장	6	이륜차 전용 주차장	02)3396-6262	0	미연계중	10	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 14:05	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1041840	남산동 공영주차장(구)	중구 남산동2가 30-4	NW	노외 주차장	3	시간제 + 거주자 주차장	02-755-7004	0	미연계중	49	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 15:07	N	무료	N	무료	240000		250	5	250	5	0	0	0	0	0
1512165	남산공원 소파로 버스전용주차장(시)	중구 남창동 205-107 0	NS	노상 주차장	4	버스전용 주차장	02)2290-6449	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	22	9	2018-01-15 9:14	N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-26 11:33	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1566863	남대문시장연세상가앞 이륜자동차주차장(시)	중구 남창동 235-1 0	NS	노상 주차장	6	이륜차 전용 주차장	02)3396-6262	0	미연계중	19	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-23 20:14	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1430035	남대문 초입 관광버스 노상 공영주차장(시)	중구 남창동 282-10 0	NS	노상 주차장	4	버스전용 주차장	02)2290-6449	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	3	2	2018-01-15 9:15	N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-23 20:06	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1430042	남대문시장 관광버스 노상 공영주차장(시)	중구 남창동 51-4 0	NS	노상 주차장	4	버스전용 주차장	02)2290-6449	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	4	2	2018-01-15 9:15	N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-23 20:13	Y	유료	Y	유료	0	1.11401E+12	0	0	0	0	0	0	0	0	0
1511025	한국관광공사옆 노상공영주차장(구)	중구 다동 18-0 0	NS	노상 주차장	1	시간제 주차장	010-4002-0307	0	미연계중	9	0		Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2016-12-21 14:04	N	무료	Y	유료	250000	1.11401E+12	600	5	600	5	0	0	0	0	0
171830	다동공원 제4부지 공영주차장(구)	중구 다동 39-3	NW	노외 주차장	3	시간제 + 거주자 주차장	02-756-7008	0	미연계중	15	0		Y	유료	N	야간 미개방	900	2300	900	2300	0	0	2017-05-25 15:07	N	무료	N	무료	350000		400	5	400	5	0	0	0	0	0
1510828	다동쉼터 노상공영주차장(구)	중구 다동 46-0 0	NS	노상 주차장	1	시간제 주차장	010-4002-0307	0	미연계중	7	0		Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2017-05-30 11:23	N	무료	Y	유료	250000	1.11401E+12	600	5	600	5	0	0	0	0	0
171975	손기정체육공원 공영주차장(구)	중구 만리동2가 6-1	NW	노외 주차장	3	시간제 + 거주자 주차장	02-364-7003	0	미연계중	162	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-05-25 15:35	N	무료	N	무료	140000		150	5	150	5	0	0	0	0	0
1511498	청계3(동호로)(시)	중구 방산동 4-47 0	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	14	2	2018-01-15 9:13	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-07-14 17:02	Y	유료	Y	유료	0	1.11402E+12	250	5	500	5	0	0	0	0	0
1509847	청계5(동호로_남)(시)	중구 방산동 4-47 0	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	11	4	2018-01-15 9:05	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-07-14 17:28	Y	유료	Y	유료	0	1.11402E+12	250	5	500	5	0	0	0	0	0
1509657	청계5(방산동)(시)	중구 방산동 52-1 0	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	36	14	2018-01-15 9:15	Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2017-07-14 17:37	Y	유료	Y	유료	0	1.11402E+12	250	5	500	5	0	0	0	0	0
1511812	남대문피혁상가 남측 노상 공영주차장(구)	중구 봉래동1가 83-0 0	NS	노상 주차장	1	시간제 주차장	02)2280-8365	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	25	7	2018-01-15 9:14	Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2016-12-23 20:16	N	무료	Y	유료	250000	1.11401E+12	500	5	500	5	0	0	0	0	0
1432333	서울역 서부 관광버스 주차장(시)	중구 봉래동2가 122-15	NW	노외 주차장	4	버스전용 주차장	02-2290-7105	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	33	2	2018-01-15 9:14	Y	유료	N	야간 미개방	900	1900	900	1900	900	1900	2017-08-07 15:42	N	무료	N	무료	0		0	120	350	5	0	120	5	350	0
1235494	한국은행뒤 노상공영주차장(구)	중구 북창동 93-1 0	NS	노상 주차장	1	시간제 주차장	02)2280-8365	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	25	8	2018-01-15 9:16	Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2016-12-23 23:05	N	무료	Y	유료	250000	1.11401E+12	600	5	600	5	0	0	0	0	0
1509934	대림상가노상공영주차장(구)	중구 산림동 174-0 0	NS	노상 주차장	1	시간제 주차장	02)2280-8363	0	미연계중	73	0		Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2016-12-21 13:10	N	무료	Y	유료	250000	1.11402E+12	500	5	500	5	0	0	0	0	0
1425816	동국제강(시)	중구 삼각동 111-1	NW	노외 주차장	1	시간제 주차장	02-2261-0815	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	14	4	2018-01-15 9:14	Y	유료	N	야간 미개방	900	1900	900	1900	0	0	2016-12-21 15:16	N	무료	Y	유료	250000		500	5	500	5	0	0	0	0	
171953	서소문 삼성생명뒤 공영주차장(구)	중구 서소문동 122-0	NW	노외 주차장	1	시간제 주차장	02-310-9588	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	50	16	2018-01-15 9:15	Y	유료	N	야간 미개방	700	2300	900	1800	900	1800	2017-09-06 15:22	N	무료	N	무료	350000		400	5	400	5	0	0	0	0	0
1431661	올리브타워 옆(구)	중구 서소문동 135-0 	NS	노상 주차장	1	시간제 주차장	02)2280-8365	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	16	10	2018-01-15 9:15	Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2017-02-24 16:33	N	무료	Y	유료	200000	1.11402E+12	400	5	400	5	0	0	0	0	0
1510776	해운센터빌딩 앞 노상 공영주차장(구)	중구 소공동 59-0 0	NS	노상 주차장	1	시간제 주차장	010-4002-0307	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	9	3	2018-01-15 9:16	Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2016-12-21 14:02	N	무료	Y	유료	250000	1.11401E+12	600	5	600	5	0	0	0	0	0
1510975	조선호텔 앞 노상 공영주차장(구)	중구 소공동 87-3 0	NS	노상 주차장	1	시간제 주차장	02)842-0224	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	12	2	2018-01-15 9:15	Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2017-06-02 18:27	N	무료	Y	유료	250000	1.11401E+12	600	5	600	5	0	0	0	0	0
1511112	청소년회관 뒤 노상 공영주차장(구)	중구 수표동 50-1 0	NS	노상 주차장	1	시간제 주차장	010-2340-3578	0	미연계중	8	0		Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2016-12-21 14:04	N	무료	Y	유료	250000	1.11401E+12	500	5	500	5	0	0	0	0	0
1236307	청계1(남)(시)	중구 수표동 65-4 0	NS	노상 주차장	1	시간제 주차장	02-864-8400	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	17	5	2018-01-15 9:14	Y	유료	N	야간 미개방	900	1900	900	1500	0	0	2017-07-05 10:41	N	무료	Y	유료	0	1.11401E+12	250	5	500	5	0	0	0	0	0
1509496	이화여고 앞 노상 공영주차장(구)	중구 순화동 1-1 0	NS	노상 주차장	1	시간제 주차장	010-2340-3578	0	미연계중	14	0		Y	유료	N	야간 미개방	800	2200	900	2200	0	0	2016-12-21 14:06	N	무료	Y	유료	180000	1.11402E+12	250	5	250	5	0	0	0	0	0
1236742	중앙일보사옆 버스전용주차장(시)	중구 순화동 7-0 0	NS	노상 주차장	4	버스전용 주차장	02)2290-6449	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	4	3	2018-01-15 9:16	N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-23 22:47	Y	유료	Y	유료	0	1.11402E+12	0	0	0	0	0	0	0	0	0
171965	신당사거리공영주차장(구)	중구 신당동 110-1	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2280-8360	0	미연계중	45	0		Y	유료	N	야간 미개방	700	2300	900	1800	900	1800	2017-05-25 15:31	N	무료	N	무료	240000		250	5	250	5	0	0	0	0	0
171931	신당역공영주차장(구)	중구 신당동 140-29	NW	노외 주차장	3	시간제 + 거주자 주차장	02-2280-8360	0	미연계중	26	0		Y	유료	N	야간 미개방	700	2300	900	1800	900	1800	2017-05-25 15:33	N	무료	N	무료	240000		250	5	250	5	0	0	0	0	0
1577266	DDP동측 버스전용주차장(시)	중구 신당동 2-36 0	NS	노상 주차장	4	버스전용 주차장	02)2290-6449	1	현재~20분이내 연계데이터 존재(현재 주차대수 표현)	21	12	2018-01-15 9:15	N	무료	N	야간 미개방	0	0	0	0	0	0	2017-05-26 18:47	Y	유료	Y	유료	0	1.11402E+12	0	0	0	0	0	0	0	0	0
1509256	동대문비즈센터앞 이륜자동차 주차장(구)	중구 신당동 200-5 0	NS	노상 주차장	6	이륜차 전용 주차장	02)3396-6262	0	미연계중	9	0		N	무료	N	야간 미개방	0	0	0	0	0	0	2016-12-21 14:05	Y	유료	Y	유료	0	1.11402E+12	0	0	0	0	0	0	0	0	0
1510531	맑은내길 노상공영주차장(구)	중구 신당동 213-0 0	NS	노상 주차장	1	시간제 주차장	02)2280-8367	0	미연계중	17	0		Y	유료	N	야간 미개방	0	2400	0	2400	0	2400	2016-12-26 0:28	Y	유료	Y	유료	250000	1.11402E+12	500	5	500	5	0	0	0	0	0
