관리기관명,소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
서울특별시 용산구청,서울특별시 용산구 장문로 106,서울특별시 용산구 보광동 80-3,차량방범,1,41,바이더웨이 사거리,30,Aug-16,02-2199-6662,37.526201,127.001402,2016-09-27
서울특별시 용산구청,서울특별시 용산구 장문로41길 14,서울특별시 용산구 보광동 15-28,생활방범,2,130,중앙아트빌라 앞 삼거리,30,Aug-16,02-2199-6662,37.5711,126.95145,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로30길 36-3,서울특별시 용산구 보광동 251-10,생활방범,2,130,평양미인 옆,30,Aug-16,02-2199-6662,37.569113,126.953026,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로2가길 39-3,서울특별시 용산구 보광동 265-64,생활방범,2,130,골목내 삼거리,30,Aug-16,02-2199-6662,37.569957,126.954603,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로4길 75,서울특별시 용산구 보광동 265-426,생활방범,3,130,그냥갈수없잖아슈퍼 옆,30,Aug-16,02-2199-6662,37.569798,126.955563,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로4다길 13,서울특별시 용산구 보광동 265-439,생활방범,2,130,백영세탁소옆골목,30,Aug-16,02-2199-6662,37.568305,126.954961,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로31길 1,서울특별시 용산구 보광동 244-5,생활방범,4,130,하나투어 앞,30,Aug-16,02-2199-6662,37.567573,126.953025,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로24길 13,서울특별시 용산구 보광동 253-44,어린이보호,2,130,성심유치원 진입부,30,Dec-16,02-2199-6662,37.568956,126.952387,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로7길 38,서울특별시 용산구 보광동 216-26,생활방범,2,130,주택가 밀집지역,30,Mar-16,02-2199-6662,37.56861,126.94896,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로2나길 7,서울특별시 용산구 보광동 265-38,생활방범,2,130,주택가 밀집지역,30,Mar-16,02-2199-6662,37.569317,126.953899,2016-09-27
서울특별시 용산구청,서울특별시 용산구 장문로45바길 46,서울특별시 용산구 보광동 3-278,생활방범,3,130,해성공인중개사앞,30,Mar-16,02-2199-6662,37.571108,126.954709,2016-09-27
서울특별시 용산구청,서울특별시 용산구 서빙고로95길 7,서울특별시 용산구 보광동 68,생활방범,2,130,캐피탈빌라 앞,30,Oct-16,02-2199-6662,37.571582,126.94981,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로 3,서울특별시 용산구 보광동 274-1,차량방범,3,41,폴리텍 대학앞 삼거리,30,Feb-16,02-2199-6662,37.530704,126.996635,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로10길 70-7,서울특별시 용산구 보광동 265-296,생활방범,2,130,보광동교회 어린이집 입구,30,Feb-16,02-2199-6662,37.568322,126.956152,2016-09-27
서울특별시 용산구청,서울특별시 용산구 장문로17길 26,서울특별시 용산구 보광동 368,생활방범,2,130,주택 앞,30,Feb-16,02-2199-6662,37.568007,126.950062,2016-09-27
서울특별시 용산구청,서울특별시 용산구 장문로 119,서울특별시 용산구 보광동 22-1,생활방범,2,41,현대홈타운가는길,30,Feb-16,02-2199-6662,37.571219,126.950712,2016-09-27
서울특별시 용산구청,서울특별시 용산구 장문로17길5,서울특별시 용산구 보광동 390,생활방범,2,130,보광동 언덕올라가기전뒤편골목,30,Feb-16,02-2199-6662,37.571108,126.954709,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로12가길 25,서울특별시 용산구 보광동 10-1,어린이보호,2,130,보광어린이집 아래 골목길,30,Feb-16,02-2199-6662,37.527846,127.000959,2016-09-27
서울특별시 용산구청,서울특별시 용산구 우사단로2길24,서울특별시 용산구 보광동240-24 인근,생활방범,3,130,신태양 약국앞,30,Nov-16,02-2199-6662,37.56646,126.954858,2016-09-27
서울특별시 용산구청,서울특별시 용산구 서빙고로 91라길35,서울특별시 용산구 보광동 209-32 인근,생활방범,1,130,오산고등학교 후문      골목중간,30,Nov-16,02-2199-6662,37.568322,126.956152,2016-09-27
서울특별시 용산구청,서울특별시 용산구 서빙고로 91라길35,서울특별시 용산구 보광동 272-870,어린이보호,2,130,보광초등학교,30,Dec-16,02-2199-6662,37.532742,126.996712,2016-09-27
서울특별시 용산구청,서울특별시 용산구 서빙고로 91라길35,서울특별시 용산구 보광동 264-19,어린이보호,1,130,성심유치원 진입부,30,Dec-16,02-2199-6662,37.528134,127.000232,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로 31길 40,서울특별시 용산구 보광동 228-93,생활방범,2,130,보광사 지나 삼거리 뒤,30,Sep-16,02-2199-6662,37.528614,126.996912,2016-09-27
서울특별시 용산구청,서울특별시 용산구 보광로 5길 17,서울특별시 용산구 보광동 112-1,생활방범,2,130,삼성리버빌 아파트 뒤,30,Sep-16,02-2199-6662,37.526238,127.00043,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로43길 57-27,서울특별시 용산구 청파동3가 118-365,생활방범,2,130,주택담장뒤전신주,30,Oct-16,02-2199-6662,37.542742,126.969393,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로86가길 32,서울특별시 용산구 청파동 1가 89-122,어린이보호,2,130,청파초교후문 신일마트 앞,30,Oct-16,02-2199-6662,37.540902,126.97532,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로86가길 32,서울특별시 용산구 서계동 226-3,생활방범,1,130,청파어린이 공원안,30,Oct-16,02-2199-6662,37.553573,126.968316,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로86가길 32,서울특별시 용산구 서계동 226-3,생활방범,1,130,청파어린이 공원안,30,Oct-16,02-2199-6662,37.553573,126.968316,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로86가길 32,서울특별시 용산구 서계동 226-3,생활방범,1,130,청파어린이 공원안,30,Oct-16,02-2199-6662,37.553573,126.968316,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로71길 40,서울특별시 용산구 청파동1가 1-214,생활방범,3,130,강북부동산 앞,30,Feb-16,02-2199-6662,37.543065,126.976999,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로43라길 11,서울특별시 용산구 청파동3가 121-14,생활방범,2,130,주택 앞,30,Feb-16,02-2199-6662,37.543768,126.969356,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로104라길 1,서울특별시 용산구 서계동 251-54,생활방범,2,130,만리중앙교회 앞,30,Feb-16,02-2199-6662,37.540957,126.977946,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로49길 19,서울특별시 용산구 청파동2가 36-4,생활방범,2,130,청파어린이집앞,30,Feb-16,02-2199-6662,37.54425,126.971814,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로98길13,서울특별시 용산구 청파동1가 3-152,생활방범,2,130,배문고등학교뒷편골목(청파이발관삼거리),30,Feb-16,02-2199-6662,37.540164,126.976738,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로47가길,서울특별시 용산구 청파동 118-271,생활방범,2,130,선린후문 공원,30,Oct-16,02-2199-6662,37.543416,126.96554,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로39길15,서울특별시 용산구 청파동 94-2,어린이보호,1,130,신광초등학교 옆골목,30,Feb-16,02-2199-6662,37.544789,126.968347,2016-09-27
서울특별시 용산구청,서울특별시 용산구 만리재로24길16,서울특별시 용산구 서계동 245-11,생활방범,3,130,서계공영주차장 아래 아름슈퍼 앞 사거리,30,Nov-16,02-2199-6662,37.540122,126.979525,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로93길16,서울특별시 용산구 서계동 223-32,생활방범,1,130,대도식당 인근,30,Nov-16,02-2199-6662,37.543034,126.982648,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로83길21,서울특별시 용산구 서계동 95-4,생활방범,3,130,동강슈퍼 인근,30,Nov-16,02-2199-6662,37.543172,126.979965,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 104나길26,서울특별시 용산구 서계동 251-3,생활방범,2,130,우진슈퍼 윗쪽삼거리,30,Sep-16,02-2199-6662,37.551718,126.965297,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로71길69,서울특별시 용산구 청파동1가 91-52,생활방범,2,130,영동슈퍼 앞,30,Sep-16,02-2199-6662,37.549242,126.966086,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로97길5길,서울특별시 용산구 청파동3가118-102,생활방범,1,200,돌모루 어린이 공원,30,Nov-16,02-2199-6662,37.54296,126.968456,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로97길5길,서울특별시 용산구 청파동3가118-102,생활방범,3,200,돌모루 어린이 공원,30,Nov-16,02-2199-6662,37.54296,126.968456,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로85가길 10-21,서울특별시 용산구 서계동 33-109,생활방범,2,200,올라가는 골목길,30,Feb-16,02-2199-6662,37.552361,126.966934,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로85가길 10-21,서울특별시 용산구 서계동 33-109,생활방범,2,200,숙명여대창업관뒷쪽길,30,May-16,02-2199-6662,37.543825,126.966411,2016-09-27
서울특별시 용산구청,서울특별시 용산구 서계가로공원,서울특별시 용산구 서계동 276-7,생활방범,2,200,숙명여대창업관뒷쪽길,30,May-16,02-2199-6662,37.551312,126.964248,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로79다길 18,서울특별시 용산구 원효로1가 17-7,생활방범,2,41,아세아 항공전문학교 앞,30,Feb-16,02-2199-6662,37.541618,126.966907,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77길 45,서울특별시 용산구 원효로1가 21-1,생활방범,3,200,현대미용실 앞,30,Feb-16,02-2199-6662,37.540861,126.964874,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로 154,서울특별시 용산구 신계동 35-11,생활방범,3,130,남동전기 앞,30,Feb-16,02-2199-6662,37.539056,126.958038,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로45길 25,서울특별시 용산구 신계동 25-8,생활방범,3,130,유진약국 앞,30,May-16,02-2199-6662,37.540139,126.959025,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로56길 21,서울특별시 용산구 원효로2가 61-9,생활방범,2,41,공원 앞,30,Jul-16,02-2199-6662,37.539585,126.959115,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로71길 7,서울특별시 용산구 원효로2가 8-15,생활방범,2,41,충남제일철강 옆 골목길,30,Jul-16,02-2199-6662,37.540788,126.962432,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로44길 10,서울특별시 용산구 신계동 40-1,차량방범,1,41,원효컴퓨터전자상가 맞은편,30,Aug-16,02-2199-6662,37.534081,126.961548,2016-09-27
서울특별시 용산구청,서울특별시 용산구 청파로 209,서울특별시 용산구 문배동 8-5,차량방범,1,41,충남마대상사 앞,30,Aug-16,02-2199-6662,37.538268,126.970571,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로79길 42,서울특별시 용산구 원효로1가 17-101,생활방범,2,130,동효그린빌라 옆,30,Aug-16,02-2199-6662,37.540768,126.965926,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로81길 20,서울특별시 용산구 원효로1가 26-20,생활방범,1,130,무궁화빌라 앞,30,Aug-16,02-2199-6662,37.541077,126.964225,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로81길 30-12,서울특별시 용산구 원효로1가 30-75,생활방범,1,130,좁은 골목길,30,Aug-16,02-2199-6662,37.541804,126.964751,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로 192-1,서울특별시 용산구 원효로2가 27-2,어린이보호,1,130,원효로 남정초 진입부,30,Dec-16,02-2199-6662,37.540215,126.960987,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로 210-5,서울특별시 용산구 원효로2가 3-2,어린이보호,2,130,남정초 후문 진입부,30,Dec-16,02-2199-6662,37.541722,126.96202,2016-09-27
서울특별시 용산구청,서울특별시 용산구 새창로45길 41,서울특별시 용산구 신계동 18-18,어린이보호,3,130,남정초 일방통행 시점부,30,Dec-16,02-2199-6662,37.540833,126.959288,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로64길 13,서울특별시 용산구 원효로2가 23-24,어린이보호,2,130,에이데이터코리아 앞,30,Nov-16,02-2199-6662,37.540489,126.960489,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로79다길 15,서울특별시 용산구 원효로1가 17-139,생활방범,2,130,전신주옆,30,Oct-16,02-2199-6662,37.541631,126.967148,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로67길 13,서울특별시 용산구 원효로2가 8-4,생활방범,1,200,어린이집 앞,30,Feb-16,02-2199-6662,37.540235,126.962369,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 원효로1가 18-9,생활방범,2,130,큰나무 골앞 옆,30,Nov-16,02-2199-6662,37.541469,126.965653,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 원효로1가 119-2,생활방범,1,130,해님공원내,30,Dec-16,02-2199-6662,37.539343,126.970065,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 원효로1가 119-2,생활방범,1,130,해님공원내,30,Dec-16,02-2199-6662,37.539343,126.970065,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 원효로1가 119-2,생활방범,1,130,해님공원내,30,Dec-16,02-2199-6662,37.539343,126.970065,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 원효로1가 119-2,생활방범,1,130,달님공원내,30,Dec-16,02-2199-6662,37.539343,126.970065,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 문배동 7-32,생활방범,1,130,달님공원내,30,Dec-16,02-2199-6662,37.538411,126.969742,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 문배동 7-32,생활방범,1,130,달님공원내,30,Dec-16,02-2199-6662,37.538411,126.969742,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 문배동 7-32,생활방범,1,130,달님공원내,30,Dec-16,02-2199-6662,37.538411,126.969742,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 문배동 7-32,생활방범,1,200,별님공원내,30,Feb-16,02-2199-6662,37.538411,126.969742,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 문배동 7-32,생활방범,1,200,별님공원내,30,Feb-16,02-2199-6662,37.538411,126.969742,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로77가길17,서울특별시 용산구 신계동 55,생활방범,6,41,신계역사공원,30,Feb-16,02-2199-6662,37.535442,126.966432,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로58길 17,서울특별시 용산구 신계동 55,생활방범,1,200,남정초등학교앞,30,Feb-16,02-2199-6662,37.535437,126.963473,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로 153,서울특별시 용산구 원효로3가 46-1,생활방범,2,200,우체국 맞은 편,30,Feb-16,02-2199-6662,37.537163,126.95918,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로35길 81,서울특별시 용산구 원효로3가 258,생활방범,3,130,원삼탕 맞은 편,30,Feb-16,02-2199-6662,37.534092,126.957275,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로19길 18,서울특별시 용산구 원효로4가 93,생활방범,3,130,해물 한마당 앞,30,Feb-16,02-2199-6662,37.531442,126.956591,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 40,서울특별시 용산구 신창동 88-2,생활방범,2,200,성심여고 앞,30,Feb-16,02-2199-6662,37.532123,126.959335,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로12가길 10,서울특별시 용산구 원효로4가 64,생활방범,2,41,골목길,30,Jul-16,02-2199-6662,37.531698,126.95836,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로19가길 4,서울특별시 용산구 원효로3가 242-2,생활방범,2,41,계단위 삼거리,30,Jul-16,02-2199-6662,37.533146,126.957314,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로41가길 5,서울특별시 용산구 원효로3가 96-2,생활방범,2,41,소망빌딩 앞,30,Jul-16,02-2199-6662,37.53543,126.95827,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 56,서울특별시 용산구 신창동 77-117,생활방범,2,41,신창제일교회 옆 사거리,30,Jul-16,02-2199-6662,37.533454,126.960067,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로8길 28,서울특별시 용산구 원효로4가 87-2,생활방범,1,41,문화원 정자마당,30,Jul-16,02-2199-6662,37.533466,126.952202,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로35길 25,서울특별시 용산구 원효로3가 179-1,차량방범,2,41,한일카피어 맞은편,30,Aug-16,02-2199-6662,37.53417,126.955966,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로8길 3,서울특별시 용산구 산천동 81-1,생활방범,2,130,동주민센터 화단,30,Aug-16,02-2199-6662,37.530443,126.958148,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 30,서울특별시 용산구 산천동 35-1,생활방범,3,130,세느미용실,30,Aug-16,02-2199-6662,37.531369,126.958785,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로35길 49,서울특별시 용산구 신창동 31-2,생활방범,2,130,신창공영주차장 골목코너,30,Aug-16,02-2199-6662,37.533605,126.959229,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로41가길 31-1,서울특별시 용산구 원효로3가 169,생활방범,2,130,일광빌라 앞,30,Aug-16,02-2199-6662,37.534271,126.958198,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로 97,서울특별시 용산구 원효로3가 250-1,생활방범,3,130,하이트맥주 앞 사무실,30,Aug-16,02-2199-6662,37.533219,126.956086,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로13길 38,서울특별시 용산구 산천동 6-73,어린이보호,1,130,한강타운 정문 좌측,30,Dec-16,02-2199-6662,37.530618,126.960451,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로15길 7,서울특별시 용산구 산천동 199,어린이보호,2,130,계성유치원 정문 앞,30,Dec-16,02-2199-6662,37.531598,126.960393,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 17,서울특별시 용산구 산천동 193,어린이보호,1,130,일민유치원 정문 앞,30,Dec-16,02-2199-6662,37.529731,126.958911,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로13길 38,서울특별시 용산구 산천동 6-73,어린이보호,2,130,정문진입로,30,Nov-16,02-2199-6662,37.530618,126.960451,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로41가길 14-19,서울특별시 용산구 원효로3가 1-139,생활방범,3,130,원효어린이집 늘푸른공원,30,Mar-16,02-2199-6662,37.534441,126.958833,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로23길 22,서울특별시 용산구 신창동 77-114,생활방범,3,130,세방아파트 옆,30,Feb-16,02-2199-6662,37.532674,126.961115,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원료로31길12,서울특별시 용산구 원효로 3가 252-1,생활방범,2,130,프린팅솔루션 옆골목,30,Nov-16,02-2199-6662,37.533954,126.95704,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 25가길17,서울특별시 용산구 신창동 76-24,생활방범,2,130,세방 리버힐 아파트 후문,30,Sep-16,02-2199-6662,37.536549,126.95471,2016-09-27
서울특별시 용산구청,서울특별시 용산구 원효로41가길 14-19,서울특별시 용산구 원효로3가 1-139,생활방범,1,200,원효어린이집 늘푸른공원,30,Nov-16,02-2199-6662,37.534796,126.956568,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 150,서울특별시 용산구 효창동 5-52,생활방범,2,200,명성부동산 앞,30,Feb-16,02-2199-6662,37.538852,126.96692,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로66길 26,서울특별시 용산구 효창동 5-86,생활방범,3,130,재향군인회 옆,30,Feb-16,02-2199-6662,37.539782,126.966247,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로69길 31,서울특별시 용산구 효창동 5-158,생활방범,2,41,효창아트빌 2차 아파트 맞은 편,30,Feb-16,02-2199-6662,37.537358,126.967823,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로45길 8,서울특별시 용산구 효창동 5-218,생활방범,2,130,서울 자동차고 입구,30,Feb-16,02-2199-6662,37.535713,126.966564,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로 281-9,서울특별시 용산구 효창동 89,생활방범,2,41,금양초교 뒤,30,Feb-16,02-2199-6662,37.537796,126.965315,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로66길 35-15,서울특별시 용산구 효창동 5-44,생활방범,2,41,보람빌리지 앞,30,Jul-16,02-2199-6662,37.540074,126.96732,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로66길 35-15,서울특별시 용산구 효창동 255,생활방범,1,130,의열사당 전면,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로66길 35-15,서울특별시 용산구 효창동 255,생활방범,1,130,의열사당 후면,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로66길 35-15,서울특별시 용산구 효창동 255,생활방범,1,41,백범 김구 묘역,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로66길 35-15,서울특별시 용산구 효창동 255,생활방범,1,41,삼의사 묘역,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로66길 35-15,서울특별시 용산구 효창동 255,생활방범,1,41,임정요인 묘역,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로66길 35-15,서울특별시 용산구 효창동 255,생활방범,1,41,생태 연못,30,Jul-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,어린이 놀이터,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,원효 동상,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,130,게이트볼장,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,반공투사 위령탑,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,관리사무소 앞,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,130,휴계공간,30,Jul-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,의열광장,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,노인회관,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,운동공간,30,Feb-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로47가길 39,서울특별시 용산구 효창동 5-150,생활방범,2,130,원효사 앞,30,Feb-16,02-2199-6662,37.535966,126.968333,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로69가길 19,서울특별시 용산구 효창동 126-14,생활방범,2,130,효창감리교회 옆,30,Feb-16,02-2199-6662,37.537507,126.966837,2016-09-27
서울특별시 용산구청,서울특별시 용산구 임정로 107-5,서울특별시 용산구 효창동 3-288,생활방범,2,130,효원빌라 맞은 편,30,Jul-16,02-2199-6662,37.538903,126.973627,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로64길 22,서울특별시 용산구 효창동 5-109,생활방범,2,130,다모빌딩 앞,30,Aug-16,02-2199-6662,37.539544,126.965532,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로 137,서울특별시 용산구 효창동 126-4,어린이보호,1,130,금양초교 정문 앞 보도,30,Dec-16,02-2199-6662,37.538059,126.96504,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로64길 6,서울특별시 용산구 효창동 5-104,어린이보호,2,130,일진빌딩 앞,30,Nov-16,02-2199-6662,37.53883,126.965403,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로45길 21-20,서울특별시 용산구 효창동 5-196,생활방범,2,130,중앙교회 앞,30,Mar-16,02-2199-6662,37.535739,126.967296,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로79길 81,서울특별시 용산구 효창동 5-675,생활방범,2,130,건재상 앞,30,Oct-16,02-2199-6662,37.540707,126.968028,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로47가길 4,서울특별시 용산구 효창동 5-735,생활방범,3,130,우리가게 앞,30,Feb-16,02-2199-6662,37.536706,126.967031,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로47길 13,서울특별시 용산구 효창동 5-550,생활방범,2,41,주택앞,30,Feb-16,02-2199-6662,37.536112,126.966391,2016-09-27
서울특별시 용산구청,서울특별시 용산구 백범로47길 13,서울특별시 용산구 효창동 13-54,생활방범,1,200,골목안 큰나무 옆,30,Feb-16,02-2199-6662,37.540286,126.964679,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동3-255,생활방범,2,130,슈퍼앞삼거리,30,Feb-16,02-2199-6662,37.538666,126.974135,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,130,삼의사 앞 산책로(임정요인묘역앞),30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,숙명여대쪽배드민턴장,30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,원효대사동상 뒤편,30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,41,공원후문운동공간,30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,130,반공투사위령탑주변 화장실 옆,30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
서울특별시 용산구청,서울특별시 용산구 효창원로177-18,서울특별시 용산구 효창동 255,생활방범,1,130,대한노인회중앙회쪽 입구,30,Oct-16,02-2199-6662,37.545392,126.960458,2016-09-27
